size,active_indices,spoke_counts,lambda_min,log_product,converged,n_evaluations,elapsed_sec,failed,error
10,0 1 3 4 5 6 7 8 9 11,"O-M:2,O-B:3,O-N:3,O-A:2",,,False,,2288.61,True,"optimize_theta() failed to converge in 5 attempt(s) (seeds 299, 1299, ...): No stage-2 candidate reached the stage-1 optimum (best_lambda_min=0.00408873, threshold=0.00408873, n_solutions=1). Try increasing maxiter or n_solutions."
10,0 2 3 4 5 6 7 8 10 11,"O-M:2,O-B:3,O-N:3,O-A:2",0.00884806185799502,-13.280159597475029,False,91083,1347.68,False,
10,0 3 4 5 6 7 8 9 10 11,"O-M:1,O-B:3,O-N:3,O-A:3",0.005023770537602848,-13.81629554119525,False,91062,447.66,False,
10,1 2 3 4 5 6 7 9 10 11,"O-M:2,O-B:3,O-N:2,O-A:3",0.004412736765289231,-16.70672435021433,False,91062,454.50,False,
10,0 2 3 5 6 7 8 9 10 11,"O-M:2,O-B:2,O-N:3,O-A:3",0.004549424193015481,-19.79007249855451,False,91923,1354.85,False,
10,1 2 3 4 5 7 8 9 10 11,"O-M:2,O-B:3,O-N:2,O-A:3",0.008831687714736601,-9.815599595561807,False,61962,300.00,False,
10,1 2 3 4 5 6 7 8 10 11,"O-M:2,O-B:3,O-N:3,O-A:2",0.007954228568487381,-21.21676125246413,False,94968,942.61,False,
10,1 2 3 4 5 6 8 9 10 11,"O-M:2,O-B:3,O-N:2,O-A:3",0.008148888203486936,-21.64160863273916,False,94338,461.20,False,
10,0 2 3 4 5 7 8 9 10 11,"O-M:2,O-B:3,O-N:2,O-A:3",,,False,,2272.25,True,"optimize_theta() failed to converge in 5 attempt(s) (seeds 312, 1312, ...): No stage-2 candidate reached the stage-1 optimum (best_lambda_min=0.00700502, threshold=0.00700502, n_solutions=1). Try increasing maxiter or n_solutions."
10,1 2 4 5 6 7 8 9 10 11,"O-M:2,O-B:2,O-N:3,O-A:3",0.008069972188666992,-18.427770555771907,False,95535,471.40,False,
10,1 3 4 5 6 7 8 9 10 11,"O-M:1,O-B:3,O-N:3,O-A:3",0.004853716949235699,-10.759140425185945,False,85062,421.09,False,
10,0 2 4 5 6 7 8 9 10 11,"O-M:2,O-B:2,O-N:3,O-A:3",0.008848279033767567,-13.398918989888173,False,91083,2263.80,False,
10,2 3 4 5 6 7 8 9 10 11,"O-M:1,O-B:3,O-N:3,O-A:3",0.005493268768237488,-12.492058407634572,False,91062,447.28,False,
11,0 1 2 3 4 5 6 7 8 9 10,"O-M:3,O-B:3,O-N:3,O-A:2",0.012237568401284123,-9.553538370389905,False,101063,537.76,False,
10,1 2 3 4 5 6 7 8 9 11,"O-M:2,O-B:3,O-N:3,O-A:2",0.01026609183358261,-13.958801859917417,False,91083,2271.37,False,
10,1 2 3 4 5 6 7 8 9 10,"O-M:2,O-B:3,O-N:3,O-A:2",,,False,,2300.70,True,"optimize_theta() failed to converge in 5 attempt(s) (seeds 317, 1317, ...): No stage-2 candidate reached the stage-1 optimum (best_lambda_min=0.00983015, threshold=0.00983015, n_solutions=1). Try increasing maxiter or n_solutions."
11,0 1 2 3 4 5 6 7 8 9 11,"O-M:3,O-B:3,O-N:3,O-A:2",0.013306723246690572,-10.837487808084587,False,100166,535.53,False,
11,0 1 2 3 4 5 6 7 8 10 11,"O-M:3,O-B:3,O-N:3,O-A:2",0.013307068487086932,-12.256543356245695,False,100166,538.82,False,
11,0 1 2 3 4 5 6 7 9 10 11,"O-M:3,O-B:3,O-N:2,O-A:3",0.005013884338562457,-8.816577038892504,False,100166,538.51,False,
11,0 1 2 3 4 5 6 8 9 10 11,"O-M:3,O-B:3,O-N:2,O-A:3",0.010427159225928991,-16.369115651539715,False,100189,534.13,False,
11,0 1 2 3 4 5 7 8 9 10 11,"O-M:3,O-B:3,O-N:2,O-A:3",0.011668579944000362,-16.50720999246506,False,101040,541.41,False,
11,0 1 2 3 4 6 7 8 9 10 11,"O-M:3,O-B:2,O-N:3,O-A:3",0.01223760764873642,-9.610347056411348,False,101063,536.48,False,
11,0 1 2 3 5 6 7 8 9 10 11,"O-M:3,O-B:2,O-N:3,O-A:3",0.013306723516372212,-10.817502829110502,False,100166,532.82,False,
11,0 1 2 4 5 6 7 8 9 10 11,"O-M:3,O-B:2,O-N:3,O-A:3",0.013307068571288896,-12.654517457575292,False,100166,532.53,False,
10,1 2 3 4 6 7 8 9 10 11,"O-M:2,O-B:2,O-N:3,O-A:3",,,False,,2288.45,True,"optimize_theta() failed to converge in 5 attempt(s) (seeds 323, 1323, ...): No stage-2 candidate reached the stage-1 optimum (best_lambda_min=0.00983117, threshold=0.00983117, n_solutions=1). Try increasing maxiter or n_solutions."
11,0 1 3 4 5 6 7 8 9 10 11,"O-M:2,O-B:3,O-N:3,O-A:3",0.005028500972990198,-9.420050795818376,False,101086,515.88,False,
11,0 2 3 4 5 6 7 8 9 10 11,"O-M:2,O-B:3,O-N:3,O-A:3",0.00916807516791604,-12.566990636277097,False,100166,500.94,False,
10,1 2 3 5 6 7 8 9 10 11,"O-M:2,O-B:2,O-N:3,O-A:3",,,False,,2231.22,True,"optimize_theta() failed to converge in 5 attempt(s) (seeds 324, 1324, ...): No stage-2 candidate reached the stage-1 optimum (best_lambda_min=0.0102669, threshold=0.0102669, n_solutions=1). Try increasing maxiter or n_solutions."
11,1 2 3 4 5 6 7 8 9 10 11,"O-M:2,O-B:3,O-N:3,O-A:3",0.010655917453598463,-16.450621862094337,False,100166,428.94,False,
12,0 1 2 3 4 5 6 7 8 9 10 11,"O-M:3,O-B:3,O-N:3,O-A:3",0.013307332624242647,-7.091616956712845,False,83710,312.01,False,
